Name,Family,Infraorder,Suborder,Order,Taxon Size,Diet,Max MYA,Min MYA,Lifespan (MYA),Early Age,Late Age,Early Period,Late Period,Avialae
Aristosuchus,Compsognathidae,,Theropoda,Saurischia,1,Carnivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Compsognathus,Compsognathidae,,Theropoda,Saurischia,1,"Carnivore, insectivore",154.8,146.3,8.5,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic,False
Huaxiagnathus,Compsognathidae,,Theropoda,Saurischia,1,Carnivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Mirischia,Compsognathidae,,Theropoda,Saurischia,1,Carnivore,119.5,113.0,6.5,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Ornitholestes,,,Theropoda,Saurischia,1,Carnivore,157.9,145.0,12.900000000000006,Oxfordian,Tithonian,Upper Jurassic,Upper Jurassic,False
Scipionyx,,,Theropoda,Saurischia,1,Carnivore,113.0,109.9,3.0999999999999943,Albian,Albian,Lower Cretaceous,Lower Cretaceous,False
Sinocalliopteryx,Compsognathidae,,Theropoda,Saurischia,1,Carnivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Xunmenglong,Compsognathidae,,Theropoda,Saurischia,1,Carnivore,132.6,125.77,6.829999999999998,Hauterivian,Hauterivian,Lower Cretaceous,Lower Cretaceous,False
Aratasaurus,,,Theropoda,Saurischia,1,Carnivore,113.0,109.9,3.0999999999999943,Albian,Albian,Lower Cretaceous,Lower Cretaceous,False
Bicentenaria,,,Theropoda,Saurischia,1,Carnivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous,False
Brasileosaurus,Notosuchidae,,,,1,Carnivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Coelurus,Coeluridae,,Theropoda,Saurischia,1,Carnivore,157.9,113.0,44.900000000000006,Oxfordian,Aptian,Upper Jurassic,Lower Cretaceous,False
Juravenator,,,Theropoda,Saurischia,1,Carnivore,152.2,149.2,3.0,Kimmeridgian,Kimmeridgian,Upper Jurassic,Upper Jurassic,False
Kol,Unknown,,,,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,
Lourinhanosaurus,,,Theropoda,Saurischia,1,Carnivore,152.2,146.3,5.899999999999977,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic,False
Nedcolbertia,,,Theropoda,Saurischia,1,Carnivore,139.8,132.6,7.200000000000017,Valanginian,Valanginian,Lower Cretaceous,Lower Cretaceous,False
Ngexisaurus,Unknown,,,,1,Carnivore,174.7,161.5,13.199999999999989,Aalenian,Callovian,Middle Jurassic,Middle Jurassic,
Sinosauropteryx,Compsognathidae,,Theropoda,Saurischia,1,Carnivore,125.77,119.5,6.269999999999996,Barremian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Tanycolagreus,,,Theropoda,Saurischia,1,Carnivore,154.8,145.0,9.800000000000011,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic,False
Trisauropodiscus,,,,Ornithischia,7,Carnivore,201.4,192.9,8.5,Hettangian,Sinemurian,Lower Jurassic,Lower Jurassic,False
Xinjiangovenator,,,Theropoda,Saurischia,1,Carnivore,119.5,100.5,19.0,Aptian,Albian,Lower Cretaceous,Lower Cretaceous,False
Zuolong,,,Theropoda,Saurischia,1,Carnivore,161.5,154.8,6.699999999999989,Oxfordian,Oxfordian,Upper Jurassic,Upper Jurassic,False
Bahariasaurus,Bahariasauridae,,Theropoda,Saurischia,1,Carnivore,113.0,66.0,47.0,Albian,Maastrichtian,Lower Cretaceous,Upper Cretaceous,False
Shanyangosaurus,,,Theropoda,Saurischia,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Saurophaganax,,,Theropoda,Saurischia,1,Carnivore,152.2,145.0,7.199999999999989,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic,False
Datanglong,,Tetanurae,Theropoda,Saurischia,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Lusovenator,,,Theropoda,Saurischia,1,Carnivore,152.2,145.0,7.199999999999989,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic,False
Siamraptor,,,Theropoda,Saurischia,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Ulughbegsaurus,,,Theropoda,Saurischia,1,Carnivore,93.9,89.8,4.1000000000000085,Turonian,Turonian,Upper Cretaceous,Upper Cretaceous,False
Meraxes,Carcharodontosauridae,,Theropoda,Saurischia,1,Carnivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous,False
Tyrannotitan,Carcharodontosauridae,,Theropoda,Saurischia,1,Carnivore,113.0,100.5,12.5,Albian,Albian,Lower Cretaceous,Lower Cretaceous,False
Acrocanthosaurus,Carcharodontosauridae,,Theropoda,Saurischia,1,Carnivore,121.4,93.9,27.5,Aptian,Cenomanian,Lower Cretaceous,Upper Cretaceous,False
Carcharodontosaurus,Carcharodontosauridae,,Theropoda,Saurischia,2,Carnivore,145.0,72.1,72.9,Berriasian,Campanian,Lower Cretaceous,Upper Cretaceous,False
Concavenator,Carcharodontosauridae,,Theropoda,Saurischia,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous,False
Eocarcharia,Carcharodontosauridae,,Theropoda,Saurischia,1,Carnivore,121.4,100.5,20.900000000000006,Aptian,Albian,Lower Cretaceous,Lower Cretaceous,False
Giganotosaurus,Carcharodontosauridae,,Theropoda,Saurischia,1,Carnivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous,False
Kelmayisaurus,Carcharodontosauridae,,Theropoda,Saurischia,1,Carnivore,119.5,100.5,19.0,Aptian,Albian,Lower Cretaceous,Lower Cretaceous,False
Lajasvenator,Carcharodontosauridae,,Theropoda,Saurischia,1,Carnivore,139.8,132.6,7.200000000000017,Valanginian,Valanginian,Lower Cretaceous,Lower Cretaceous,False
Mapusaurus,Carcharodontosauridae,,Theropoda,Saurischia,1,Carnivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous,False
Shaochilong,Carcharodontosauridae,,Theropoda,Saurischia,1,Carnivore,93.9,89.8,4.1000000000000085,Turonian,Turonian,Upper Cretaceous,Upper Cretaceous,False
Taurovenator,Carcharodontosauridae,,Theropoda,Saurischia,1,Carnivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous,False
Unquillosaurus,,,Theropoda,Saurischia,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Veterupristisaurus,Carcharodontosauridae,,Theropoda,Saurischia,1,Carnivore,152.2,149.2,3.0,Kimmeridgian,Kimmeridgian,Upper Jurassic,Upper Jurassic,False
Metriacanthosaurus,Metriacanthosauridae,,Theropoda,Saurischia,1,Carnivore,161.5,154.8,6.699999999999989,Oxfordian,Oxfordian,Upper Jurassic,Upper Jurassic,False
Siamotyrannus,,,Theropoda,Saurischia,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous,False
Sinraptor,Metriacanthosauridae,,Theropoda,Saurischia,2,Carnivore,168.2,154.8,13.399999999999977,Bathonian,Oxfordian,Middle Jurassic,Upper Jurassic,False
Alpkarakush,Metriacanthosauridae,,Theropoda,Saurischia,1,Carnivore,165.3,161.5,3.8000000000000114,Callovian,Callovian,Middle Jurassic,Middle Jurassic,False
Erectopus,,,Theropoda,Saurischia,2,Carnivore,125.77,93.9,31.86999999999999,Barremian,Cenomanian,Lower Cretaceous,Upper Cretaceous,False
Shidaisaurus,Metriacanthosauridae,,Theropoda,Saurischia,1,Carnivore,170.9,168.2,2.700000000000017,Bajocian,Bajocian,Middle Jurassic,Middle Jurassic,False
Yangchuanosaurus,Metriacanthosauridae,,Theropoda,Saurischia,2,Carnivore,170.9,113.0,57.900000000000006,Bajocian,Aptian,Middle Jurassic,Lower Cretaceous,False
Chilantaisaurus,,,Theropoda,Saurischia,2,Carnivore,93.9,83.6,10.300000000000011,Turonian,Santonian,Upper Cretaceous,Upper Cretaceous,False
Fukuiraptor,,,Theropoda,Saurischia,1,Carnivore,132.6,113.0,19.599999999999994,Hauterivian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Neovenator,Neovenatoridae,,Theropoda,Saurischia,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous,False
Rapator,,,Theropoda,Saurischia,0,Carnivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous,False
Allosaurus,Allosauridae,,Theropoda,Saurischia,6,Carnivore,161.5,89.8,71.7,Oxfordian,Turonian,Upper Jurassic,Upper Cretaceous,False
Asfaltovenator,,,Theropoda,Saurischia,1,Carnivore,180.4,168.6,11.800000000000011,Toarcian,Bajocian,Lower Jurassic,Middle Jurassic,False
Monolophosaurus,,Tetanurae,Theropoda,Saurischia,1,Carnivore,165.3,161.5,3.8000000000000114,Callovian,Callovian,Middle Jurassic,Middle Jurassic,False
Streptospondylus,,,Theropoda,Saurischia,1,Carnivore,165.3,154.8,10.5,Callovian,Oxfordian,Middle Jurassic,Upper Jurassic,False
Leshansaurus,Megalosauridae,,Theropoda,Saurischia,1,Carnivore,168.2,161.5,6.699999999999989,Bathonian,Callovian,Middle Jurassic,Middle Jurassic,False
Afrovenator,Megalosauridae,,Theropoda,Saurischia,1,Carnivore,170.9,145.0,25.900000000000006,Bajocian,Tithonian,Middle Jurassic,Upper Jurassic,False
Eustreptospondylus,Megalosauridae,,Theropoda,Saurischia,1,Carnivore,165.3,161.5,3.8000000000000114,Callovian,Callovian,Middle Jurassic,Middle Jurassic,False
Magnosaurus,Megalosauridae,,Theropoda,Saurischia,1,Carnivore,170.9,168.6,2.3000000000000114,Bajocian,Bajocian,Middle Jurassic,Middle Jurassic,False
Megalosaurus (Poekilopleuron),Unknown,,,,2,Carnivore,168.2,165.3,2.8999999999999773,Bathonian,Bathonian,Middle Jurassic,Middle Jurassic,
Piveteausaurus,Megalosauridae,,Theropoda,Saurischia,1,Carnivore,165.3,154.8,10.5,Callovian,Oxfordian,Middle Jurassic,Upper Jurassic,False
Duriavenator,Megalosauridae,,Theropoda,Saurischia,1,Carnivore,168.6,168.2,0.4000000000000057,Bajocian,Bajocian,Middle Jurassic,Middle Jurassic,False
Megalosaurus,Megalosauridae,,Theropoda,Saurischia,4,Carnivore,208.5,66.0,142.5,Rhaetian,Maastrichtian,Upper Triassic,Upper Cretaceous,False
Torvosaurus,Megalosauridae,,Theropoda,Saurischia,2,Carnivore,165.3,145.0,20.30000000000001,Callovian,Tithonian,Middle Jurassic,Upper Jurassic,False
Wiehenvenator,Megalosauridae,,Theropoda,Saurischia,1,Carnivore,165.3,161.5,3.8000000000000114,Callovian,Callovian,Middle Jurassic,Middle Jurassic,False
Condorraptor,Piatnitzkysauridae,,Theropoda,Saurischia,1,Carnivore,180.4,168.6,11.800000000000011,Toarcian,Bajocian,Lower Jurassic,Middle Jurassic,False
Marshosaurus,Piatnitzkysauridae,,Theropoda,Saurischia,1,Carnivore,154.8,145.0,9.800000000000011,Kimmeridgian,Tithonian,Upper Jurassic,Upper Jurassic,False
Piatnitzkysaurus,Piatnitzkysauridae,,Theropoda,Saurischia,1,Carnivore,182.9,180.4,2.5,Toarcian,Toarcian,Lower Jurassic,Lower Jurassic,False
Xuanhanosaurus,,,Theropoda,Saurischia,1,Carnivore,170.9,168.2,2.700000000000017,Bajocian,Bajocian,Middle Jurassic,Middle Jurassic,False
Ceratosuchops,Spinosauridae,,Theropoda,Saurischia,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous,False
Riparovenator,Spinosauridae,,Theropoda,Saurischia,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous,False
Suchomimus,Spinosauridae,,Theropoda,Saurischia,1,Carnivore,121.4,100.5,20.900000000000006,Aptian,Albian,Lower Cretaceous,Lower Cretaceous,False
Baryonyx,Spinosauridae,,Theropoda,Saurischia,1,Carnivore,140.6,109.9,30.69999999999999,Berriasian,Albian,Lower Cretaceous,Lower Cretaceous,False
Protathlitis,Spinosauridae,,Theropoda,Saurischia,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous,False
Vallibonavenatrix,Spinosauridae,,Theropoda,Saurischia,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous,False
Angaturama,Spinosauridae,,Theropoda,Saurischia,1,Carnivore,119.5,113.0,6.5,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Camarillasaurus,Spinosauridae,,Theropoda,Saurischia,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous,False
Ichthyovenator,Spinosauridae,,Theropoda,Saurischia,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Irritator,Spinosauridae,,Theropoda,Saurischia,1,Carnivore,119.5,113.0,6.5,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Oxalaia,Spinosauridae,,Theropoda,Saurischia,1,Carnivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous,False
Spinosaurus,Spinosauridae,,Theropoda,Saurischia,1,Carnivore,125.77,72.1,53.67,Barremian,Campanian,Lower Cretaceous,Upper Cretaceous,False
Iberospinus,Spinosauridae,,Theropoda,Saurischia,1,Carnivore,125.77,121.4,4.36999999999999,Barremian,Barremian,Lower Cretaceous,Lower Cretaceous,False
Sciurumimus,,,Theropoda,Saurischia,1,Carnivore,152.2,149.2,3.0,Kimmeridgian,Kimmeridgian,Upper Jurassic,Upper Jurassic,False
Chuandongocoelurus,,,Theropoda,Saurischia,1,Carnivore,170.9,154.8,16.099999999999994,Bajocian,Oxfordian,Middle Jurassic,Upper Jurassic,False
Cruxicheiros,,Tetanurae,Theropoda,Saurischia,1,Carnivore,168.2,165.3,2.8999999999999773,Bathonian,Bathonian,Middle Jurassic,Middle Jurassic,False
Cryolophosaurus,,,Theropoda,Saurischia,1,Carnivore,199.5,184.2,15.300000000000011,Sinemurian,Pliensbachian,Lower Jurassic,Lower Jurassic,False
Gasosaurus,,,Theropoda,Saurischia,1,Carnivore,170.9,154.8,16.099999999999994,Bajocian,Oxfordian,Middle Jurassic,Upper Jurassic,False
Kaijiangosaurus,,Tetanurae,Theropoda,Saurischia,1,Carnivore,170.9,168.2,2.700000000000017,Bajocian,Bajocian,Middle Jurassic,Middle Jurassic,False
Kayentavenator,,Tetanurae,Theropoda,Saurischia,1,Carnivore,199.5,184.2,15.300000000000011,Sinemurian,Pliensbachian,Lower Jurassic,Lower Jurassic,False
Pandoravenator,,Tetanurae,Theropoda,Saurischia,1,Carnivore,157.9,149.2,8.700000000000017,Oxfordian,Kimmeridgian,Upper Jurassic,Upper Jurassic,False
Vectaerovenator,,Tetanurae,Theropoda,Saurischia,1,Carnivore,119.5,113.0,6.5,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Yunyangosaurus,,,Theropoda,Saurischia,1,Carnivore,184.2,170.9,13.299999999999983,Toarcian,Aalenian,Lower Jurassic,Middle Jurassic,False
Camposaurus,Coelophysidae,,Theropoda,Saurischia,1,Carnivore,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic,False
Coelophysis,Coelophysidae,,Theropoda,Saurischia,2,Carnivore,237.0,192.9,44.099999999999994,Carnian,Sinemurian,Upper Triassic,Lower Jurassic,False
Lepidus,,,Theropoda,Saurischia,1,Carnivore,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic,False
Segisaurus,Coelophysidae,,Theropoda,Saurischia,1,Carnivore,192.9,174.7,18.200000000000017,Pliensbachian,Toarcian,Lower Jurassic,Lower Jurassic,False
Lucianovenator,Coelophysidae,,Theropoda,Saurischia,1,Carnivore,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic,False
Megapnosaurus,Coelophysidae,,Theropoda,Saurischia,1,Carnivore,201.4,192.9,8.5,Hettangian,Sinemurian,Lower Jurassic,Lower Jurassic,False
Panguraptor,Coelophysidae,,Theropoda,Saurischia,1,Carnivore,201.4,199.5,1.9000000000000057,Hettangian,Hettangian,Lower Jurassic,Lower Jurassic,False
Powellvenator,,,Theropoda,Saurischia,1,Carnivore,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic,False
Procompsognathus,Coelophysidae,,Theropoda,Saurischia,1,Carnivore,216.7,213.2,3.5,Norian,Norian,Upper Triassic,Upper Triassic,False
Dracoraptor,,,Theropoda,Saurischia,1,Carnivore,201.4,199.5,1.9000000000000057,Hettangian,Hettangian,Lower Jurassic,Lower Jurassic,False
Gojirasaurus,,,Theropoda,Saurischia,1,Carnivore,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic,False
Lophostropheus,,,Theropoda,Saurischia,1,Carnivore,208.5,199.5,9.0,Rhaetian,Hettangian,Upper Triassic,Lower Jurassic,False
Pendraig,,,Theropoda,Saurischia,1,Carnivore,237.0,227.0,10.0,Carnian,Carnian,Upper Triassic,Upper Triassic,False
Sarcosaurus,,,Theropoda,Saurischia,1,Carnivore,201.4,192.9,8.5,Hettangian,Sinemurian,Lower Jurassic,Lower Jurassic,False
Syntarsus,Unknown,,,,1,Carnivore,208.5,184.2,24.30000000000001,Rhaetian,Pliensbachian,Upper Triassic,Lower Jurassic,
Dilophosaurus,,,Theropoda,Saurischia,2,Carnivore,201.4,184.2,17.200000000000017,Hettangian,Pliensbachian,Lower Jurassic,Lower Jurassic,False
Dracovenator,,,Theropoda,Saurischia,1,Carnivore,201.4,192.9,8.5,Hettangian,Sinemurian,Lower Jurassic,Lower Jurassic,False
Liliensternus,,,Theropoda,Saurischia,1,Carnivore,227.0,201.4,25.599999999999994,Norian,Rhaetian,Upper Triassic,Upper Triassic,False
Notatesseraeraptor,,,Theropoda,Saurischia,1,Carnivore,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic,False
Tachiraptor,,,Theropoda,Saurischia,1,Carnivore,201.4,199.5,1.9000000000000057,Hettangian,Hettangian,Lower Jurassic,Lower Jurassic,False
Velocipes,,,Theropoda,Saurischia,1,Carnivore,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic,False
Zupaysaurus,,,Theropoda,Saurischia,1,Carnivore,227.0,208.5,18.5,Norian,Norian,Upper Triassic,Upper Triassic,False
Vitakridrinda,Vitakrisauridae,,,,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,
Vitakrisaurus,Vitakrisauridae,,,,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,
Eoabelisaurus,,,Theropoda,Saurischia,1,Carnivore,174.7,168.6,6.099999999999994,Aalenian,Bajocian,Middle Jurassic,Middle Jurassic,False
Chenanisaurus,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Abelisaurus,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Niebla,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Caletodraco,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous,False
Carnotaurus,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Elemgasem,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,93.9,86.3,7.6000000000000085,Turonian,Coniacian,Upper Cretaceous,Upper Cretaceous,False
Koleken,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Llukalkan,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,86.3,83.6,2.700000000000003,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous,False
Pycnonemosaurus,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,100.5,66.0,34.5,Cenomanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Quilmesaurus,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Viavenator,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,86.3,83.6,2.700000000000003,Santonian,Santonian,Upper Cretaceous,Upper Cretaceous,False
Aucasaurus,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Dahalokely,,,Theropoda,Saurischia,1,Carnivore,93.9,89.8,4.1000000000000085,Turonian,Turonian,Upper Cretaceous,Upper Cretaceous,False
Ekrixinatosaurus,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous,False
Guemesia,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Ilokelesia,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous,False
Rahiolisaurus,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Skorpiovenator,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,100.5,89.8,10.700000000000003,Cenomanian,Turonian,Upper Cretaceous,Upper Cretaceous,False
Thanos,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,86.3,72.1,14.200000000000003,Santonian,Campanian,Upper Cretaceous,Upper Cretaceous,False
Arcovenator,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,83.6,66.0,17.599999999999994,Campanian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Genusaurus,,,Theropoda,Saurischia,1,Carnivore,109.9,106.2,3.700000000000003,Albian,Albian,Lower Cretaceous,Lower Cretaceous,False
Indosaurus,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Majungasaurus,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Rajasaurus,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Indosuchus,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Kryptops,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,121.4,100.5,20.900000000000006,Aptian,Albian,Lower Cretaceous,Lower Cretaceous,False
Kurupi,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Lametasaurus,,,,,1,Carnivore,72.1,66.0,6.099999999999994,Maastrichtian,Maastrichtian,Upper Cretaceous,Upper Cretaceous,False
Rugops,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,100.5,93.9,6.599999999999994,Cenomanian,Cenomanian,Upper Cretaceous,Upper Cretaceous,False
Spectrovenator,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,121.4,113.0,8.400000000000006,Aptian,Aptian,Lower Cretaceous,Lower Cretaceous,False
Tarascosaurus,Abelisauridae,,Theropoda,Saurischia,1,Carnivore,83.6,72.1,11.5,Campanian,Campanian,Upper Cretaceous,Upper Cretaceous,False
