"orig_no","taxon_no","record_type","flags","taxon_rank","taxon_name","difference","accepted_no","accepted_rank","accepted_name","parent_no","container_no","reference_no","is_extant","n_occs","phylum","class","order","family","genus","type_taxon","taxon_size","extant_size","firstapp_max_ma","firstapp_min_ma","lastapp_max_ma","lastapp_min_ma","early_interval","late_interval","taxon_environment","environment_basis","motility","life_habit","vision","diet","reproduction","ontogeny","ecospace_comments","image_no"
"56394","56394","txn","","species","Xenotarsosaurus bonapartei","","56394","species","Xenotarsosaurus bonapartei","56393","","13117","extinct","1","Chordata","Reptilia","Theropoda","Abelisauridae","Xenotarsosaurus","","1","0","100.5","89.8","100.5","89.8","Cenomanian","Turonian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1112"
"38599","38599","txn","","family","Ceratosauridae","","38599","family","Ceratosauridae","90100","","12248","extinct","2","Chordata","Reptilia","Theropoda","Ceratosauridae","","","3","0","154.8","149.2","149.2","145","Kimmeridgian","Tithonian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","383"
"311426","311426","txn","","genus","Fosterovenator","","311426","genus","Fosterovenator","38599","","53863","extinct","2","Chordata","Reptilia","Theropoda","Ceratosauridae","Fosterovenator","Fosterovenator churei","2","0","154.8","145","154.8","145","Kimmeridgian","Tithonian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","383"
"311427","311427","txn","","species","Fosterovenator churei","","311427","species","Fosterovenator churei","311426","","53863","extinct","1","Chordata","Reptilia","Theropoda","Ceratosauridae","Fosterovenator","","1","0","154.8","145","154.8","145","Kimmeridgian","Tithonian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","383"
"54535","54535","txn","","family","Noasauridae","","54535","family","Noasauridae","90100","","11730","extinct","102","Chordata","Reptilia","Theropoda","Noasauridae","","Noasaurus","31","0","161.5","154.8","72.1","66","Oxfordian","Maastrichtian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"453520","453520","txn","","subfamily","Elaphrosaurinae","","453520","subfamily","Elaphrosaurinae","54535","","80668","extinct","10","Chordata","Reptilia","Theropoda","Noasauridae","","","5","0","161.5","154.8","100.5","93.9","Oxfordian","Cenomanian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"38546","38546","txn","","genus","Elaphrosaurus","","38546","genus","Elaphrosaurus","453520","","12561","extinct","4","Chordata","Reptilia","Theropoda","Noasauridae","Elaphrosaurus","","2","0","154.8","149.2","100.5","93.9","Kimmeridgian","Cenomanian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1616"
"55481","55481","txn","","species","Elaphrosaurus bambergi","","55481","species","Elaphrosaurus bambergi","38546","","12561","extinct","2","Chordata","Reptilia","Theropoda","Noasauridae","Elaphrosaurus","","1","0","152.2","149.2","152.2","149.2","Kimmeridgian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1616"
"148870","148870","txn","","genus","Limusaurus","","148870","genus","Limusaurus","453520","","30210","extinct","6","Chordata","Reptilia","Theropoda","Noasauridae","Limusaurus","","2","0","161.5","154.8","161.5","154.8","Oxfordian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1498"
"148871","148871","txn","","species","Limusaurus inextricabilis","","148871","species","Limusaurus inextricabilis","148870","","30210","extinct","3","Chordata","Reptilia","Theropoda","Noasauridae","Limusaurus","","1","0","161.5","154.8","161.5","154.8","Oxfordian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1498"
"67928","67928","txn","","subfamily","Noasaurinae","","67928","subfamily","Noasaurinae","54535","","10350","extinct","66","Chordata","Reptilia","Theropoda","Noasauridae","","Noasaurus","9","0","86.3","83.6","72.1","66","Santonian","Maastrichtian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"56388","56388","txn","","genus","Masiakasaurus","","56388","genus","Masiakasaurus","67928","","23634","extinct","58","Chordata","Reptilia","Theropoda","Noasauridae","Masiakasaurus","","2","0","72.1","66","72.1","66","Maastrichtian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"56389","56389","txn","","species","Masiakasaurus knopfleri","","56389","species","Masiakasaurus knopfleri","56388","","23634","extinct","29","Chordata","Reptilia","Theropoda","Noasauridae","Masiakasaurus","","1","0","72.1","66","72.1","66","Maastrichtian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"38630","38630","txn","","genus","Noasaurus","","38630","genus","Noasaurus","67928","","11730","extinct","2","Chordata","Reptilia","Theropoda","Noasauridae","Noasaurus","","2","0","72.1","66","72.1","66","Maastrichtian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"54534","54534","txn","","species","Noasaurus leali","","54534","species","Noasaurus leali","38630","","11730","extinct","1","Chordata","Reptilia","Theropoda","Noasauridae","Noasaurus","","1","0","72.1","66","72.1","66","Maastrichtian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"64901","64901","txn","","genus","Velocisaurus","","64901","genus","Velocisaurus","67928","","12794","extinct","4","Chordata","Reptilia","Theropoda","Noasauridae","Velocisaurus","","2","0","86.3","83.6","86.3","83.6","Santonian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"64902","64902","txn","","species","Velocisaurus unicus","","64902","species","Velocisaurus unicus","64901","","12794","extinct","2","Chordata","Reptilia","Theropoda","Noasauridae","Velocisaurus","","1","0","86.3","83.6","86.3","83.6","Santonian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"388269","388269","txn","","genus","Vespersaurus","","388269","genus","Vespersaurus","67928","","69278","extinct","2","Chordata","Reptilia","Theropoda","Noasauridae","Vespersaurus","Vespersaurus paranaensis","2","0","121.4","72.1","121.4","72.1","Aptian","Campanian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"388270","388270","txn","","species","Vespersaurus paranaensis","","388270","species","Vespersaurus paranaensis","388269","","69278","extinct","1","Chordata","Reptilia","Theropoda","Noasauridae","Vespersaurus","","1","0","121.4","72.1","121.4","72.1","Aptian","Campanian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"167086","167086","txn","","genus","Austrocheirus","","167086","genus","Austrocheirus","54535","","32655","extinct","2","Chordata","Reptilia","Theropoda","Noasauridae","Austrocheirus","Austrocheirus isasii","2","0","83.6","72.1","83.6","72.1","Campanian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"167087","167087","txn","","species","Austrocheirus isasii","","167087","species","Austrocheirus isasii","167086","","32655","extinct","1","Chordata","Reptilia","Theropoda","Noasauridae","Austrocheirus","","1","0","83.6","72.1","83.6","72.1","Campanian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"444933","444933","txn","","genus","Berthasaura","","444933","genus","Berthasaura","54535","","78692","extinct","2","Chordata","Reptilia","Theropoda","Noasauridae","Berthasaura","","2","0","121.4","72.1","121.4","72.1","Aptian","Campanian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"444934","444934","txn","","species","Berthasaura leopoldinae","","444934","species","Berthasaura leopoldinae","444933","","78692","extinct","1","Chordata","Reptilia","Theropoda","Noasauridae","Berthasaura","","1","0","121.4","72.1","121.4","72.1","Aptian","Campanian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"65366","65366","txn","","genus","Deltadromeus","","65366","genus","Deltadromeus","54535","","7098","extinct","10","Chordata","Reptilia","Theropoda","Noasauridae","Deltadromeus","","2","0","100.5","93.9","100.5","93.9","Cenomanian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"65367","65367","txn","","species","Deltadromeus agilis","","65367","species","Deltadromeus agilis","65366","","7098","extinct","5","Chordata","Reptilia","Theropoda","Noasauridae","Deltadromeus","","1","0","100.5","93.9","100.5","93.9","Cenomanian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"416254","416254","txn","","genus","Huinculsaurus","","416254","genus","Huinculsaurus","54535","","72159","extinct","2","Chordata","Reptilia","Theropoda","Noasauridae","Huinculsaurus","","2","0","100.5","89.8","100.5","89.8","Cenomanian","Turonian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"416255","416255","txn","","species","Huinculsaurus montesi","","416255","species","Huinculsaurus montesi","416254","","72159","extinct","1","Chordata","Reptilia","Theropoda","Noasauridae","Huinculsaurus","","1","0","100.5","89.8","100.5","89.8","Cenomanian","Turonian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"491461","491461","txn","","genus","Kiyacursor","","491461","genus","Kiyacursor","54535","","88468","extinct","4","Chordata","Reptilia","Theropoda","Noasauridae","Kiyacursor","Kiyacursor longipes","2","0","121.4","113","121.4","113","Aptian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"491462","491462","txn","","species","Kiyacursor longipes","","491462","species","Kiyacursor longipes","491461","","88468","extinct","2","Chordata","Reptilia","Theropoda","Noasauridae","Kiyacursor","","1","0","121.4","113","121.4","113","Aptian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"38623","38623","txn","","genus","Laevisuchus","","38623","genus","Laevisuchus","54535","","7271","extinct","4","Chordata","Reptilia","Theropoda","Noasauridae","Laevisuchus","Laevisuchus indicus","2","0","72.1","66","72.1","66","Maastrichtian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"56390","56390","txn","","species","Laevisuchus indicus","","56390","species","Laevisuchus indicus","38623","","7271","extinct","2","Chordata","Reptilia","Theropoda","Noasauridae","Laevisuchus","","1","0","72.1","66","72.1","66","Maastrichtian","","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"54536","54536","txn","","genus","Ligabueino","","54536","genus","Ligabueino","54535","","16547","extinct","2","Chordata","Reptilia","Theropoda","Noasauridae","Ligabueino","","2","0","125.77","119.5","125.77","119.5","Barremian","Aptian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
"54537","54537","txn","","species","Ligabueino andesi","","54537","species","Ligabueino andesi","54536","","16547","extinct","1","Chordata","Reptilia","Theropoda","Noasauridae","Ligabueino","","1","0","125.77","119.5","125.77","119.5","Barremian","Aptian","terrestrial","","actively mobile","ground dwelling, solitary","","carnivore","oviparous, dispersal=direct/internal,mobile","accretion,modification of parts","","1025"
